departement;Date;genre;chomage
 Finist�re; 2000,0; Hommes ; 6,2
 Gard; 2000,0; Hommes ; 11,4
 Haute; 2000,0; Hommes ; 8,1
 Gers; 2000,0; Hommes ; 4,8
 Gironde; 2000,0; Hommes ; 7,5
 H�rault; 2000,0; Hommes ; 12,3
 Ille; 2000,0; Hommes ; 4,9
 Indre; 2000,0; Hommes ; 5,5
 Indre; 2000,0; Hommes ; 6,1
 Is�re; 2000,0; Hommes ; 5,7
 Jura; 2000,0; Hommes ; 3,9
 Landes; 2000,0; Hommes ; 5,4
 Loir; 2000,0; Hommes ; 5,7
 Loire; 2000,0; Hommes ; 6,7
 Haute; 2000,0; Hommes ; 4,8
 Loire; 2000,0; Hommes ; 6,5
 Loiret; 2000,0; Hommes ; 4,8
 Lot; 2000,0; Hommes ; 6,4
 Lot; 2000,0; Hommes ; 6,5
 Loz�re; 2000,0; Hommes ; 4,2
 Maine; 2000,0; Hommes ; 5,5
 Manche; 2000,0; Hommes ; 6,1
 Marne; 2000,0; Hommes ; 6,0
 Haute; 2000,0; Hommes ; 5,5
 Mayenne; 2000,0; Hommes ; 3,0
 Meurthe; 2000,0; Hommes ; 6,0
 Meuse; 2000,0; Hommes ; 5,0
 Morbihan; 2000,0; Hommes ; 6,1
 Moselle; 2000,0; Hommes ; 5,4
 Ni�vre; 2000,0; Hommes ; 6,4
 Nord; 2000,0; Hommes ; 10,4
 Oise; 2000,0; Hommes ; 6,3
 Orne; 2000,0; Hommes ; 5,3
 Pas; 2000,0; Hommes ; 9,5
 Puy; 2000,0; Hommes ; 5,9
 Pyr�n�es; 2000,0; Hommes ; 6,3
 Hautes; 2000,0; Hommes ; 7,9
 Pyr�n�es; 2000,0; Hommes ; 11,2
 Bas; 2000,0; Hommes ; 4,1
 Haut; 2000,0; Hommes ; 3,7
 Rh�ne; 2000,0; Hommes ; 6,4
 Haute; 2000,0; Hommes ; 4,5
 Sa�ne; 2000,0; Hommes ; 5,4
 Sarthe; 2000,0; Hommes ; 5,3
 Savoie; 2000,0; Hommes ; 5,3
 Haute; 2000,0; Hommes ; 5,3
 Haute; 2000,0; Hommes ; 4,6
 Ville; 2000,0; Hommes ; 8,5
 Seine; 2000,0; Hommes ; 9,0
 Seine; 2000,0; Hommes ; 5,0
 Yvelines; 2000,0; Hommes ; 5,0
 Deux; 2000,0; Hommes ; 4,8
 Somme; 2000,0; Hommes ; 8,4
 Tarn; 2000,0; Hommes ; 7,0
 Tarn et Garonne; 2000,0; Hommes ; 6,6
 Var; 2000,0; Hommes ; 10,6
 Vaucluse; 2000,0; Hommes ; 9,0
 Vend�e; 2000,0; Hommes ; 4,3
 Vienne; 2000,0; Hommes ; 5,8
 Vosges; 2000,0; Hommes ; 5,4
 Yonne; 2000,0; Hommes ; 5,7
 Territoire de Belfort; 2000,0; Hommes ; 4,9
 Essonne; 2000,0; Hommes ; 5,1
 Hauts; 2000,0; Hommes ; 6,7
 Seine; 2000,0; Hommes ; 10,9
 Pyr�n�es; 2005,0; Femmes ; 8,6
 Hautes; 2005,0; Femmes ; 10,0
 Pyr�n�es; 2005,0; Femmes ; 12,1
 Bas; 2005,0; Femmes ; 8,0
 Haut; 2005,0; Femmes ; 9,0
 Rh�ne; 2005,0; Femmes ; 8,2
 Haute; 2005,0; Femmes ; 8,7
 Sa�ne; 2005,0; Femmes ; 9,4
 Sarthe; 2005,0; Femmes ; 8,2
 Savoie; 2005,0; Femmes ; 8,0
 Haute; 2005,0; Femmes ; 6,7
 Ville; 2005,0; Femmes ; 8,8
 Seine; 2005,0; Femmes ; 10,6
 Seine; 2005,0; Femmes ; 7,5
 Yvelines; 2005,0; Femmes ; 6,8
 Deux; 2005,0; Femmes ; 7,2
 Somme; 2005,0; Femmes ; 10,6
 Tarn; 2005,0; Femmes ; 10,0
 Tarn et Garonne; 2005,0; Femmes ; 10,4
 Var; 2005,0; Femmes ; 11,5
 Vaucluse; 2005,0; Femmes ; 11,1
 Vend�e; 2005,0; Femmes ; 8,0
 Vienne; 2005,0; Femmes ; 8,2
 Haute; 2005,0; Femmes ; 7,6
 Vosges; 2005,0; Femmes ; 10,8
 Yonne; 2005,0; Femmes ; 8,9
 Territoire de Belfort; 2005,0; Femmes ; 10,4
 Essonne; 2005,0; Femmes ; 6,9
 Hauts; 2005,0; Femmes ; 7,7
 Seine; 2005,0; Femmes ; 12,1
 Val; 2005,0; Femmes ; 8,1
 Val; 2005,0; Femmes ; 9,0
 Ain; 2004,0; Femmes ; 6,6
 Aisne; 2004,0; Femmes ; 12,2
 Allier; 2004,0; Femmes ; 9,4
 Alpes; 2004,0; Femmes ; 10,2
 Hautes; 2004,0; Femmes ; 8,6
 Alpes; 2004,0; Femmes ; 9,1
 Ard�che; 2004,0; Femmes ; 10,0
 Ardennes; 2004,0; Femmes ; 13,9
 Ari�ge; 2004,0; Femmes ; 10,4
 Aube; 2004,0; Femmes ; 10,6
 Aude; 2004,0; Femmes ; 12,1
 Aveyron; 2004,0; Femmes ; 6,2
 Bouches; 2004,0; Femmes ; 12,1
 Calvados; 2004,0; Femmes ; 9,2
 Cantal; 2004,0; Femmes ; 7,0
 Charente; 2004,0; Femmes ; 10,0
 Charente; 2004,0; Femmes ; 10,6
 Cher; 2004,0; Femmes ; 9,7
 Corr�ze; 2004,0; Femmes ; 6,8
 C�te; 2004,0; Femmes ; 7,9
 C�tes; 2004,0; Femmes ; 7,8
 Creuse; 2004,0; Femmes ; 8,0
 Dordogne; 2004,0; Femmes ; 9,5
 Doubs; 2004,0; Femmes ; 8,9
 Dr�me; 2004,0; Femmes ; 10,4
 Eure; 2004,0; Femmes ; 9,5
 Eure; 2004,0; Femmes ; 8,7
 Finist�re; 2004,0; Femmes ; 8,2
 Gard; 2004,0; Femmes ; 14,1
 Haute; 2004,0; Femmes ; 10,4
 Gers; 2004,0; Femmes ; 6,9
 Gironde; 2004,0; Femmes ; 9,9
 H�rault; 2004,0; Femmes ; 13,1
 Ille; 2004,0; Femmes ; 6,9
 Indre; 2004,0; Femmes ; 8,8
 Indre; 2004,0; Femmes ; 8,5
 Is�re; 2004,0; Femmes ; 8,5
 Jura; 2004,0; Femmes ; 7,4
 Landes; 2004,0; Femmes ; 9,5
 Loir; 2004,0; Femmes ; 8,3
 Loire; 2004,0; Femmes ; 9,7
 Haute; 2004,0; Femmes ; 8,3
 Loire; 2004,0; Femmes ; 8,7
 Loiret; 2004,0; Femmes ; 7,4
 Lot; 2004,0; Femmes ; 8,4
 Lot; 2004,0; Femmes ; 9,6
 Loz�re; 2004,0; Femmes ; 5,7
 Maine; 2004,0; Femmes ; 8,7
 Manche; 2004,0; Femmes ; 8,4
 Marne; 2004,0; Femmes ; 8,6
 Haute; 2004,0; Femmes ; 9,8
 Mayenne; 2004,0; Femmes ; 6,1
 Meurthe; 2004,0; Femmes ; 8,3
 Meuse; 2004,0; Femmes ; 9,5
 Morbihan; 2004,0; Femmes ; 8,6
 Moselle; 2004,0; Femmes ; 9,7
 Ni�vre; 2004,0; Femmes ; 8,7
 Nord; 2004,0; Femmes ; 11,5
 Oise; 2004,0; Femmes ; 9,2
 Orne; 2004,0; Femmes ; 8,5
 Pas; 2004,0; Femmes ; 12,5
 Puy; 2004,0; Femmes ; 8,6
 Pyr�n�es; 2004,0; Femmes ; 8,9
 Hautes; 2004,0; Femmes ; 10,2
 Pyr�n�es; 2004,0; Femmes ; 12,6
 Bas; 2004,0; Femmes ; 7,8
 Haut; 2004,0; Femmes ; 8,2
 Rh�ne; 2004,0; Femmes ; 8,3
 Haute; 2004,0; Femmes ; 8,5
 Sa�ne; 2004,0; Femmes ; 9,4
 Sarthe; 2004,0; Femmes ; 8,0
 Savoie; 2004,0; Femmes ; 8,3
 Haute; 2004,0; Femmes ; 6,9
 Ville; 2004,0; Femmes ; 9,1
 Seine; 2004,0; Femmes ; 10,7
 Seine; 2004,0; Femmes ; 7,5
 Yvelines; 2004,0; Femmes ; 6,8
 Deux; 2004,0; Femmes ; 7,4
 Somme; 2004,0; Femmes ; 10,7
 Tarn; 2004,0; Femmes ; 10,1
 Tarn et Garonne; 2004,0; Femmes ; 10,2
 Var; 2004,0; Femmes ; 11,9
 Vaucluse; 2004,0; Femmes ; 10,8
 Vend�e; 2004,0; Femmes ; 8,0
 Vienne; 2004,0; Femmes ; 7,9
 Haute; 2004,0; Femmes ; 7,4
 Vosges; 2004,0; Femmes ; 10,5
 Yonne; 2004,0; Femmes ; 8,8
 Territoire de Belfort; 2004,0; Femmes ; 10,1
 Essonne; 2004,0; Femmes ; 6,9
 Hauts; 2004,0; Femmes ; 7,8
 Seine; 2004,0; Femmes ; 12,3
 Val; 2004,0; Femmes ; 8,1
 Val; 2004,0; Femmes ; 8,9
 Ain; 2003,0; Femmes ; 6,2
 Aisne; 2003,0; Femmes ; 11,9
 Allier; 2003,0; Femmes ; 9,0
 Alpes; 2003,0; Femmes ; 10,1
 Hautes; 2003,0; Femmes ; 8,3
 Alpes; 2003,0; Femmes ; 9,2
 Ard�che; 2003,0; Femmes ; 9,9
 Ardennes; 2003,0; Femmes ; 13,8
 Ari�ge; 2003,0; Femmes ; 9,9
 Aube; 2003,0; Femmes ; 10,2
 Aude; 2003,0; Femmes ; 11,6
 Aveyron; 2003,0; Femmes ; 6,1
 Bouches; 2003,0; Femmes ; 12,3
 Calvados; 2003,0; Femmes ; 9,1
 Cantal; 2003,0; Femmes ; 6,8
 Charente; 2003,0; Femmes ; 9,7
 Charente; 2003,0; Femmes ; 10,2
 Cher; 2003,0; Femmes ; 9,0
 Corr�ze; 2003,0; Femmes ; 6,4
 C�te; 2003,0; Femmes ; 7,7
 C�tes; 2003,0; Femmes ; 7,5
 Creuse; 2003,0; Femmes ; 7,6
 Dordogne; 2003,0; Femmes ; 9,3
 Doubs; 2003,0; Femmes ; 8,4
 Dr�me; 2003,0; Femmes ; 10,5
 Eure; 2003,0; Femmes ; 9,1
 Eure; 2003,0; Femmes ; 8,0
 Finist�re; 2003,0; Femmes ; 7,8
 Gard; 2003,0; Femmes ; 14,2
 Haute; 2003,0; Femmes ; 10,2
 Gers; 2003,0; Femmes ; 6,5
 Gironde; 2003,0; Femmes ; 9,6
 H�rault; 2003,0; Femmes ; 13,1
 Ille; 2003,0; Femmes ; 7,1
 Indre; 2003,0; Femmes ; 8,3
 Indre; 2003,0; Femmes ; 8,1
 Is�re; 2003,0; Femmes ; 8,3
 Jura; 2003,0; Femmes ; 7,3
 Landes; 2003,0; Femmes ; 9,3
 Loir; 2003,0; Femmes ; 7,9
 Loire; 2003,0; Femmes ; 9,4
 Haute; 2003,0; Femmes ; 7,8
 Loire; 2003,0; Femmes ; 8,6
 Loiret; 2003,0; Femmes ; 6,8
 Lot; 2003,0; Femmes ; 8,3
 Lot; 2003,0; Femmes ; 9,3
 Loz�re; 2003,0; Femmes ; 5,5
 Maine; 2003,0; Femmes ; 8,5
 Manche; 2003,0; Femmes ; 8,1
 Marne; 2003,0; Femmes ; 8,2
 Haute; 2003,0; Femmes ; 9,1
 Mayenne; 2003,0; Femmes ; 6,0
