REG;DEP;P13_NSCOL15P_DIPLMIN
52;72; 111,760566605
52;72; 99,0
52;72; 903,806734317
52;72; 75,903419166
52;72; 33,0
52;72; 168,0
52;72; 1540,958100385
52;72; 18,195488722
52;72; 45,23364486
52;72; 753,25261566
52;72; 78,01837908
52;72; 89,793103448
52;72; 98,027027027
52;72; 377,0
52;72; 402,444268382
52;72; 140,0
52;72; 58,006566087
52;72; 579,950145143
52;72; 744,0
52;72; 238,912544925
52;72; 291,635777599
52;72; 882,847568655
52;72; 327,0
52;72; 8,457142857
52;72; 758,437890821
52;72; 621,447891241
52;72; 197,714617169
52;72; 91,607272727
52;72; 418,513431013
52;72; 214,758698092
52;72; 165,408130301
52;72; 191,351102941
52;72; 389,848476882
52;72; 58,0
52;72; 237,922222222
52;72; 464,916633386
52;72; 53,048780488
52;72; 824,892761382
52;72; 886,897112244
52;72; 42,622222222
52;72; 177,981238274
52;72; 75,365740741
52;72; 183,0
52;72; 37,140271493
52;72; 118,041958042
52;72; 142,626631854
52;72; 55,823343849
52;72; 465,915214866
52;72; 222,496027242
52;72; 113,625
52;72; 73,429502883
52;72; 266,628841608
52;72; 60,0
52;72; 27,022727273
52;72; 164,408921933
52;72; 67,388405797
52;72; 628,336909871
52;72; 989,244276778
52;72; 37,728571429
52;72; 243,186666667
52;72; 200,731861199
52;72; 976,726648976
52;72; 400,828016798
52;72; 699,461551029
52;72; 364,455758791
52;72; 95,889627542
52;72; 184,064722472
52;72; 134,287096774
52;72; 97,0
52;72; 136,0
52;72; 17,0
52;72; 181,867412141
52;72; 182,304347826
52;72; 145,481404959
52;72; 197,722814499
52;72; 68,161649145
52;72; 184,22228289
52;72; 140,16
52;72; 191,203205218
52;72; 102,802681992
52;72; 155,0
52;72; 121,456712673
52;72; 59,563636364
52;72; 252,0
52;72; 35,741007194
52;72; 198,463195691
52;72; 450,503387534
52;72; 181,0
52;72; 53,081632653
52;72; 72,0
52;72; 298,016997167
52;72; 12,623188406
52;72; 703,267758774
52;72; 667,361303707
52;72; 77,009966777
52;72; 65,0
52;72; 401,913904008
52;72; 101,0
52;72; 153,020100503
52;72; 82,0
52;72; 129,0
52;72; 1028,892722253
52;72; 648,689665516
52;72; 716,593205463
52;72; 722,14065068
52;72; 231,810283018
52;72; 206,013157895
52;72; 126,0
52;72; 125,797285818
52;72; 69,186046512
52;72; 546,47889583
52;72; 909,0
52;72; 234,0
52;72; 197,017653167
52;72; 55,65
52;72; 766,0
52;72; 147,586005831
52;72; 130,336902914
52;72; 628,353126802
52;72; 223,829608939
52;72; 15,472527473
52;72; 155,429252123
52;72; 211,394799054
52;72; 222,718623996
52;72; 147,309473684
52;72; 122,430335097
52;72; 369,577323491
52;72; 517,098921405
52;72; 636,303179961
52;72; 582,746906003
52;72; 1115,647270081
52;72; 834,959152402
52;72; 749,203653286
52;72; 424,618242295
52;72; 166,942287513
52;72; 117,681511471
52;72; 198,871733967
52;72; 142,0
52;72; 178,869701727
52;72; 341,857304643
52;72; 89,738613861
52;72; 17,75
52;72; 480,0
52;72; 75,565714286
52;72; 155,0
52;72; 704,0
52;72; 286,0
52;72; 50,0
52;72; 33,62745098
52;72; 452,485149193
52;72; 290,421307506
52;72; 26,756756757
52;72; 560,0
52;72; 793,0
52;72; 871,0
52;72; 56,008695652
52;72; 42,692307692
52;72; 587,774412533
52;72; 847,563017599
52;72; 1201,923195315
52;72; 188,8880666
52;72; 425,502911146
52;72; 339,935897144
52;72; 353,630297402
52;72; 288,032800404
52;72; 415,099074217
52;72; 258,723191947
52;72; 469,985132407
52;72; 441,688410357
52;72; 475,697098122
52;72; 272,468639709
52;72; 268,634652725
52;72; 381,127535352
52;72; 227,215765356
52;72; 269,939256688
52;72; 500,367103606
52;72; 413,689824141
52;72; 551,067820309
52;72; 569,119349653
52;72; 717,015809107
52;72; 635,970254782
52;72; 400,169922456
52;72; 227,458758663
52;72; 771,397522882
52;72; 447,975228143
52;72; 605,858964437
52;72; 431,834391645
52;72; 440,152773702
52;72; 398,923419078
52;72; 515,666011827
52;72; 362,976046231
52;72; 434,031978836
52;72; 537,159458861
52;72; 535,933383104
52;72; 338,315809119
52;72; 271,525610119
52;72; 480,781304422
52;72; 524,818209813
52;72; 590,458568406
52;72; 700,741285974
52;72; 462,245035567
52;72; 417,72439184
52;72; 527,629623521
52;72; 866,814787767
52;72; 422,039304065
52;72; 413,566909714
52;72; 746,521401421
52;72; 406,997047949
52;72; 473,479643039
52;72; 1059,476370617
52;72; 484,030400414
52;72; 707,360969839
52;72; 727,271470392
52;72; 819,696932265
52;72; 710,365292588
52;72; 569,433901746
52;72; 612,085991262
52;72; 984,389356802
52;72; 588,096784528
52;72; 616,69956167
52;72; 405,005705147
52;72; 486,28846293
52;72; 884,55024645
52;72; 13,348541921
52;72; 4,608094221
52;72; 18,274632366
52;72; 86,450499283
52;72; 21,02703786
52;72; 0,0
52;72; 201,275992285
52;72; 48,307841079
52;72; 441,504050697
52;72; 341,797876295
52;72; 80,445121951
52;72; 169,946117274
52;72; 237,524916944
52;72; 382,0
52;72; 40,849315068
52;72; 938,106929466
52;72; 91,642335766
52;72; 1212,259795605
52;72; 37,058823529
52;72; 173,623376623
52;72; 85,671755725
52;72; 412,381102362
52;72; 182,3930131
52;72; 129,635343619
52;72; 410,132479627
52;72; 49,830508475
52;72; 577,130846325
52;72; 71,444015444
52;72; 59,732142857
52;72; 230,130926443
52;72; 120,456487036
52;72; 368,0
52;72; 163,0
52;72; 92,394136808
52;72; 62,053075919
52;72; 208,8
52;72; 184,959440559
52;72; 505,986738756
52;72; 693,530238971
52;72; 0,0
52;72; 283,0
52;72; 107,0
52;72; 427,726603342
52;72; 105,0
52;72; 80,0
52;72; 247,754269341
52;72; 123,199882276
52;72; 67,0
52;72; 897,49512825
52;72; 89,483931947
52;72; 169,819004525
52;72; 307,928854646
52;72; 12,1
52;72; 538,560039793
52;72; 173,225806452
52;72; 220,0
52;72; 1177,0
52;72; 128,612582781
52;72; 23,676470588
52;72; 88,773841962
52;72; 91,472148541
52;72; 41,785714286
52;72; 114,0
52;72; 17,0
52;72; 120,93495935
52;72; 137,902631579
52;72; 829,01883174
52;72; 507,325691163
52;72; 985,0
52;72; 169,0
52;72; 44,697247706
52;72; 181,030682139
52;72; 175,0
52;72; 129,0
52;72; 44,88
52;72; 113,0
52;72; 312,962450777
52;72; 696,494921747
52;72; 66,0
52;72; 242,307692308
52;72; 225,867609254
52;72; 323,559720056
52;72; 103,003194888
52;72; 791,578121673
52;72; 65,0
52;72; 484,270941025
52;72; 568,679899934
52;72; 725,426976354
52;72; 603,129286983
52;72; 1474,70226234
52;72; 796,042906053
52;72; 5,689544636
52;72; 265,688245573
52;72; 66,0
52;72; 240,432116788
52;72; 262,08
52;72; 153,0
52;72; 1476,323654592
52;72; 37,598802395
52;72; 201,364163245
52;72; 104,0
52;72; 47,46875
52;72; 49,014778325
52;72; 245,102282333
52;72; 700,702106319
52;72; 29,233870968
52;72; 268,917429978
52;72; 48,092592593
52;72; 407,0
52;72; 111,194063927
52;72; 161,549429658
52;72; 102,473610596
52;72; 134,05264748
52;72; 92,065326633
52;72; 413,608880491
52;72; 27,014084507
52;72; 634,192464701
52;72; 340,871070927
52;72; 268,696045198
52;72; 62,244094488
52;72; 194,0
52;72; 137,652263374
52;72; 152,833333333
52;72; 175,0
52;72; 90,509887192
52;72; 119,001333126
52;72; 414,992798977
52;72; 610,271926465
52;72; 254,0
52;72; 41,0
52;72; 204,712401055
52;72; 59,0
52;72; 258,294234592
52;72; 243,772239264
52;72; 28,952380952
52;72; 482,382185667
52;72; 70,479452055
52;72; 289,0
52;72; 103,56284153
52;72; 53,0
52;72; 47,582608696
52;72; 138,353370794
52;72; 279,0
52;72; 233,0
52;72; 200,71942446
52;72; 117,911646586
52;72; 418,043225095
52;72; 133,141135972
52;72; 66,545454545
52;72; 116,059496568
52;72; 108,524904215
52;72; 287,97076973
52;72; 55,168269231
52;72; 82,585858586
52;72; 768,722174183
52;72; 980,184165144
52;72; 130,486986708
52;72; 135,0
52;72; 175,0
52;72; 119,54214123
52;72; 943,986898387
52;72; 248,0
52;72; 326,34410903
52;72; 296,314689514
52;72; 73,082706767
52;72; 113,979768786
52;72; 281,524914249
52;72; 146,0
52;72; 37,0
52;72; 117,077175698
52;72; 558,26958923
52;72; 68,197674419
52;72; 1317,856141629
52;72; 61,0
52;72; 34,0
52;72; 141,276470588
52;72; 604,979844961
52;72; 349,712900767
52;72; 32,240601504
52;72; 50,0
52;72; 44,451219512
52;72; 21,590909091
52;72; 139,0
52;72; 217,0
52;72; 546,410464083
52;72; 291,0
52;72; 178,021978022
52;72; 132,290748899
52;72; 29,8
52;72; 587,134394005
52;72; 479,356606108
52;72; 122,701538462
52;72; 257,544682788
52;72; 128,22754491
52;72; 127,088612547
52;72; 85,965909091
52;72; 16,5
52;72; 1049,0
52;72; 55,312883436
52;72; 132,820143885
52;72; 155,0
52;72; 303,279527559
52;72; 376,549586777
52;72; 71,620087336
52;72; 288,586609989
52;72; 210,0
52;72; 159,46961326
52;72; 24,0
52;72; 194,984253981
52;72; 420,0
52;72; 944,812295656
82;73; 25,206492434
82;73; 364,101450475
82;73; 683,391077105
82;73; 82,0
82;73; 37,355932203
82;73; 816,003958559
82;73; 416,84696077
82;73; 1219,16162227
82;73; 743,793137918
82;73; 548,69300786
82;73; 958,908567412
82;73; 698,412533874
82;73; 454,954597292
82;73; 778,74581909
82;73; 625,671934879
82;73; 471,887213309
82;73; 354,652538364
82;73; 644,896765036
82;73; 557,593741639
82;73; 756,968959597
82;73; 1103,928357577
82;73; 867,05699026
82;73; 688,156124304
82;73; 851,645650334
82;73; 1041,627290657
82;73; 19,134751773
82;73; 86,549222798
82;73; 51,472340426
82;73; 334,64294844
82;73; 163,699009901
82;73; 160,602258469
82;73; 193,93030623
82;73; 69,475862069
82;73; 160,0
82;73; 125,702247191
82;73; 110,610852279
82;73; 147,362666667
82;73; 93,763106796
82;73; 67,316708229
82;73; 69,0
82;73; 68,509505703
82;73; 678,560153653
82;73; 752,717915847
82;73; 749,533661015
82;73; 493,961728395
82;73; 69,955414013
82;73; 475,683058631
82;73; 112,0
82;73; 186,606948969
82;73; 116,252534765
82;73; 70,0
82;73; 55,0
82;73; 53,0
82;73; 344,335305739
82;73; 77,692913386
82;73; 31,777777778
82;73; 50,016806723
82;73; 62,112676056
82;73; 21,197080292
82;73; 82,340073529
82;73; 529,0
82;73; 23,677852349
82;73; 147,0
82;73; 1201,943490566
82;73; 417,636905951
82;73; 434,801851514
82;73; 85,0
82;73; 111,787847629
82;73; 318,133333333
82;73; 355,274570608
82;73; 58,0
82;73; 90,0
82;73; 167,757575758
82;73; 865,997434291
82;73; 487,727919892
82;73; 813,232832154
82;73; 775,78978338
82;73; 787,602592875
82;73; 528,439231816
82;73; 440,892384217
82;73; 513,661512335
82;73; 525,930286197
82;73; 468,797735254
82;73; 391,972164629
82;73; 948,66219282
82;73; 373,619261277
82;73; 520,277104233
82;73; 734,36831645
82;73; 462,65945491
82;73; 419,223191787
82;73; 624,617745119
82;73; 658,159034359
82;73; 401,561830684
82;73; 384,569943863
82;73; 586,194749596
82;73; 416,246725698
82;73; 305,371759513
82;73; 111,194055944
82;73; 209,0
82;73; 159,137658228
82;73; 105,0
82;73; 11,282051282
82;73; 111,216962525
82;73; 86,973451327
82;73; 78,902877698
82;73; 29,0
82;73; 87,0
82;73; 15,0
82;73; 146,0
82;73; 28,430769231
82;73; 150,073885885
82;73; 69,807692308
82;73; 54,888888889
82;73; 170,603044496
82;73; 280,682982522
82;73; 69,471526196
82;73; 760,0
82;73; 665,0
82;73; 41,086196587
82;73; 201,168907563
82;73; 60,023904382
82;73; 32,316831683
82;73; 20,730769231
82;73; 137,358009709
82;73; 97,476923077
82;73; 55,0
82;73; 172,845696232
82;73; 59,466666667
82;73; 97,0
82;73; 87,212713936
82;73; 346,10766721
82;73; 21,773195876
82;73; 332,26383624
82;73; 69,0
82;73; 291,0
82;73; 53,0
82;73; 122,881804044
82;73; 58,285714286
82;73; 207,08707124
82;73; 195,111635895
82;73; 77,911227154
82;73; 129,159369527
82;73; 31,0
82;73; 212,140305485
82;73; 27,818181818
82;73; 111,599958747
82;73; 259,723122239
82;73; 123,919605571
82;73; 15,0
82;73; 140,268800371
82;73; 381,237302707
82;73; 64,0
82;73; 84,0
82;73; 583,0
82;73; 73,794444444
82;73; 59,0
82;73; 692,001358696
82;73; 230,37037037
82;73; 476,605781387
82;73; 58,572368421
82;73; 179,089960887
82;73; 47,082352941
82;73; 121,271719039
82;73; 499,586860282
82;73; 93,970772443
82;73; 51,647929373
82;73; 52,0
82;73; 139,565286624
82;73; 145,170187793
82;73; 121,469824853
82;73; 91,0
82;73; 63,577092511
82;73; 141,691044124
82;73; 30,0
82;73; 45,599369085
82;73; 276,762582472
82;73; 370,94015366
82;73; 26,0
82;73; 275,0
82;73; 520,985699796
82;73; 197,0
82;73; 72,0
82;73; 960,527201195
82;73; 67,839622642
82;73; 121,710526316
82;73; 122,020481928
82;73; 111,163141994
82;73; 138,723317675
82;73; 40,0
82;73; 162,761505453
82;73; 13,0
82;73; 23,0
82;73; 31,483870968
82;73; 107,282608696
82;73; 99,20626151
82;73; 1174,998494765
82;73; 119,46237544
82;73; 18,75
82;73; 104,581294964
82;73; 42,0
82;73; 74,075912312
82;73; 676,981036188
82;73; 369,17675928
82;73; 644,614834368
82;73; 427,712222832
82;73; 104,240963855
82;73; 1223,243292894
82;73; 323,62528319
82;73; 153,610960563
82;73; 60,0
82;73; 116,0
82;73; 504,0
82;73; 224,562348329
82;73; 28,0
82;73; 69,481481481
82;73; 321,20818425
82;73; 38,0
82;73; 11,25
82;73; 74,25
82;73; 153,0
82;73; 132,0
82;73; 74,162637363
82;73; 93,649297357
82;73; 110,882793017
82;73; 49,687246658
82;73; 70,0
82;73; 649,728996603
82;73; 44,739726027
82;73; 153,0
82;73; 99,144859813
82;73; 131,242327842
82;73; 62,01305483
82;73; 176,790096591
82;73; 219,0
82;73; 509,475054405
82;73; 280,71076527
82;73; 596,660039227
82;73; 28,428571429
82;73; 1000,118292006
82;73; 115,0
82;73; 44,337874659
82;73; 150,577777778
82;73; 88,0
82;73; 97,0
82;73; 18,424242424
82;73; 499,32957997
82;73; 467,130391683
82;73; 108,0
82;73; 177,872119816
82;73; 569,0
82;73; 354,744473565
82;73; 320,169970263
82;73; 143,57972973
82;73; 138,0
82;73; 44,704990764
82;73; 343,862586529
82;73; 142,545454545
82;73; 19,481927711
82;73; 38,225165563
82;73; 19,0
82;73; 596,0
82;73; 68,675078864
82;73; 79,189453125
82;73; 109,750430293
82;73; 106,0
82;73; 242,0
82;73; 55,405204461
82;73; 189,280093952
82;73; 92,441121495
82;73; 128,0
82;73; 34,412587413
82;73; 141,0
82;73; 466,418478792
82;73; 539,220417156
82;73; 538,88174355
82;73; 605,917043946
82;73; 196,901877133
82;73; 376,389531345
82;73; 64,831168831
82;73; 164,613953488
82;73; 31,0
82;73; 184,275
82;73; 70,966573816
82;73; 435,254998114
82;73; 157,137026239
82;73; 118,532859615
82;73; 40,61682243
82;73; 738,0
82;73; 94,123035976
82;73; 141,755550836
82;73; 60,179445351
82;73; 36,95890411
82;73; 25,030508475
82;73; 117,0
82;73; 96,452830189
82;73; 755,628032767
82;73; 53,0
82;73; 47,0
82;73; 63,07656887
82;73; 78,249406176
82;73; 64,742028986
82;73; 73,012048193
82;73; 24,48
82;73; 319,0
82;73; 75,221238938
82;73; 96,708661417
82;73; 183,815384615
82;73; 179,884427032
82;73; 222,963800905
82;73; 444,027920455
82;73; 245,88230384
82;73; 44,521276596
82;73; 196,091922006
82;73; 62,0
82;73; 103,0
82;73; 42,813953488
82;73; 50,122580645
82;73; 50,0
82;73; 337,0
82;73; 92,99009901
82;73; 207,460148778
82;73; 51,779605263
82;73; 638,532457608
82;73; 107,662280771
82;73; 61,711864407
82;73; 910,995257313
82;73; 618,748300981
82;73; 474,332504492
82;73; 232,459490339
82;73; 53,286995516
82;73; 221,0
82;73; 41,32066703
82;73; 138,645669291
82;73; 59,399811331
82;73; 45,689189189
82;73; 23,913043478
82;73; 133,677556822
82;73; 38,057142857
82;73; 35,181818182
82;73; 102,982107356
82;73; 61,452631579
82;73; 162,369565217
82;73; 50,590551181
82;73; 192,0
82;73; 75,172205438
82;73; 114,902970297
82;73; 96,0
82;73; 42,0
82;73; 243,0
82;73; 107,533980583
82;73; 306,319273852
82;73; 295,929161928
82;73; 798,004270506
82;74; 336,469583371
82;74; 355,289912483
82;74; 126,0
82;74; 71,280555556
82;74; 803,821876932
82;74; 252,179338363
82;74; 414,440215683
82;74; 610,339496879
82;74; 688,070011492
82;74; 79,185964912
82;74; 539,087575512
82;74; 418,234817268
82;74; 431,691209517
82;74; 88,063694373
82;74; 62,86952023
82;74; 70,581020258
82;74; 579,069064614
82;74; 726,698232762
82;74; 0,0
82;74; 556,781035946
82;74; 518,946256813
82;74; 616,288283811
82;74; 381,803621067
82;74; 414,185900847
82;74; 532,852072831
82;74; 243,624859889
82;74; 480,555070563
82;74; 591,360695185
82;74; 811,379486033
82;74; 777,048755225
82;74; 319,038258481
82;74; 306,2026108
82;74; 909,181027718
82;74; 370,127855122
82;74; 582,327390368
82;74; 420,000293045
82;74; 418,345642978
82;74; 595,26613119
82;74; 54,83528708
82;74; 264,842746791
82;74; 347,327284402
82;74; 612,616816681
82;74; 867,132339765
82;74; 1240,097337488
82;74; 806,677934486
82;74; 776,071548332
82;74; 741,842391441
82;74; 952,034618346
82;74; 723,066199069
82;74; 656,018607006
82;74; 1131,893425544
82;74; 279,050206762
82;74; 252,65129278
82;74; 131,501408451
82;74; 277,074168237
82;74; 249,0
82;74; 341,0
82;74; 195,0
82;74; 254,250694444
82;74; 88,956521739
82;74; 381,85188818
82;74; 209,218276925
82;74; 798,565107098
82;74; 74,918918919
82;74; 77,99522673
82;74; 56,378013702
82;74; 337,292813462
82;74; 352,949340075
82;74; 233,744051938
82;74; 73,600694444
82;74; 100,420701169
82;74; 39,212820513
82;74; 253,0
82;74; 151,0
82;74; 486,647080381
82;74; 61,343396226
82;74; 685,747939539
82;74; 541,663989374
82;74; 454,29228887
82;74; 726,851254047
82;74; 534,022735325
82;74; 906,0
82;74; 125,945098039
82;74; 49,946280992
82;74; 91,0
82;74; 186,580366775
82;74; 97,577586207
82;74; 96,260950507
82;74; 118,0
82;74; 103,259067358
82;74; 183,213997425
82;74; 88,284329564
82;74; 80,000295112
82;74; 393,747354517
82;74; 577,813242383
82;74; 424,338504016
82;74; 382,814249528
82;74; 156,129032258
82;74; 159,102556067
82;74; 42,631578947
82;74; 24,549618321
82;74; 141,543003851
82;74; 169,478827362
82;74; 260,337919579
82;74; 203,379968203
82;74; 77,070422535
82;74; 31,111111111
82;74; 464,105004729
82;74; 73,0
82;74; 110,198689309
82;74; 348,806306223
82;74; 32,822966507
82;74; 83,661559629
82;74; 115,402730375
82;74; 69,475103805
82;74; 212,247281164
82;74; 242,590500642
82;74; 133,229167132
82;74; 52,743961353
82;74; 86,426174497
82;74; 405,0
82;74; 537,737141095
82;74; 939,059830752
82;74; 1337,480630293
82;74; 882,419028646
82;74; 1252,737276616
82;74; 607,461027605
82;74; 3,298436107
82;74; 583,691844856
82;74; 337,514464039
82;74; 52,852459016
82;74; 204,152408248
82;74; 73,169779287
82;74; 320,231100591
82;74; 98,366560357
82;74; 201,631304744
82;74; 210,702611626
82;74; 58,523364486
82;74; 795,503799178
82;74; 584,075918413
82;74; 39,234328951
82;74; 484,105149852
82;74; 715,740570839
82;74; 523,55794911
82;74; 282,138304587
82;74; 468,95280825
82;74; 332,329606457
82;74; 1039,0
82;74; 37,532467532
82;74; 633,0
82;74; 252,590016826
82;74; 102,011427085
82;74; 234,631691357
82;74; 127,190237797
82;74; 97,0
82;74; 145,902508961
82;74; 342,0
82;74; 598,0
82;74; 1061,418061618
82;74; 111,190798376
82;74; 16,0
82;74; 101,299895189
82;74; 188,563918757
82;74; 136,404833837
82;74; 31,288372093
82;74; 488,020789609
82;74; 108,622235848
82;74; 257,0
82;74; 126,921540656
82;74; 455,645193848
82;74; 954,077260726
82;74; 762,87080447
82;74; 189,044522968
82;74; 221,707099036
82;74; 62,833052277
82;74; 681,445537056
82;74; 1058,805182818
82;74; 168,940930311
82;74; 122,204292492
82;74; 263,808695652
82;74; 514,268396623
82;74; 71,995327103
82;74; 85,209109949
82;74; 406,503353416
82;74; 974,417180298
82;74; 631,97860547
82;74; 723,501724681
82;74; 689,423796668
82;74; 249,600211778
82;74; 112,581227437
82;74; 521,253525504
82;74; 535,147785042
82;74; 235,336102838
82;74; 133,0
82;74; 228,825347759
82;74; 129,889755011
82;74; 141,027986197
82;74; 494,441930607
82;74; 114,0
82;74; 101,0
82;74; 196,058637084
82;74; 155,0
82;74; 44,970588235
82;74; 276,938547486
82;74; 64,276119403
82;74; 121,694693878
82;74; 210,0
82;74; 429,772963119
82;74; 133,818881556
82;74; 109,0
82;74; 205,669014085
82;74; 183,206865623
82;74; 836,616825836
82;74; 156,659730423
82;74; 249,809779688
82;74; 126,0
82;74; 336,081831112
82;74; 816,090866364
82;74; 687,236670322
82;74; 144,474885845
82;74; 311,291674408
82;74; 193,875537122
82;74; 124,854545455
82;74; 1317,773750796
82;74; 140,959571938
82;74; 270,478984784
82;74; 231,0
82;74; 909,189283492
82;74; 97,0
82;74; 77,0
82;74; 203,0
82;74; 137,43928924
82;74; 112,052877138
82;74; 108,367198839
82;74; 298,369624831
82;74; 419,384495748
82;74; 728,227357487
82;74; 625,970285828
82;74; 740,94890823
82;74; 370,726256983
82;74; 129,686463492
82;74; 433,961600717
82;74; 79,016793893
82;74; 49,0
82;74; 197,364892278
82;74; 241,888618381
82;74; 122,0
82;74; 564,0
82;74; 187,36381323
82;74; 133,894736842
82;74; 126,0
82;74; 64,670044072
82;74; 70,164319249
82;74; 217,0
82;74; 124,028628134
82;74; 56,052932606
82;74; 427,0
82;74; 162,639514768
82;74; 96,09561753
82;74; 8,869565217
82;74; 137,0
82;74; 175,0
82;74; 190,0
82;74; 463,395284481
82;74; 725,178345889
82;74; 641,053163058
82;74; 712,186321466
82;74; 208,852769679
82;74; 350,125839951
82;74; 399,0
82;74; 239,0
82;74; 322,399198545
82;74; 644,188135329
82;74; 251,275095785
82;74; 106,0
82;74; 527,0
82;74; 1308,983960249
82;74; 129,0
82;74; 488,376123331
82;74; 817,013016432
82;74; 71,0
82;74; 112,933006095
82;74; 75,0
82;74; 673,857045799
82;74; 965,488955038
82;74; 898,469461041
82;74; 828,035354104
82;74; 718,682357854
82;74; 817,48628099
82;74; 1236,18111696
82;74; 79,131380782
82;74; 39,773371105
82;74; 656,0
82;74; 60,850393701
82;74; 60,657534247
82;74; 474,82823741
82;74; 167,816625917
82;74; 73,996055227
82;74; 687,0
82;74; 498,0
82;74; 122,254610021
82;74; 326,0
82;74; 226,40893231
82;74; 153,0
82;74; 640,725154063
82;74; 415,654012951
82;74; 426,220207491
82;74; 783,511062924
82;74; 609,734556284
82;74; 500,489692492
82;74; 641,040813391
82;74; 120,210268949
82;74; 292,0
82;74; 368,547295342
82;74; 541,471299037
82;74; 747,344090885
82;74; 94,0
82;74; 96,899598394
82;74; 121,795986622
82;74; 325,688073394
82;74; 336,863638337
82;74; 115,639884183
82;74; 429,546364364
82;74; 610,720425921
82;74; 584,286987841
82;74; 622,005321192
82;74; 880,04177488
82;74; 83,253913043
82;74; 523,049307188
82;74; 70,577395577
82;74; 101,240694789
82;74; 63,011655012
82;74; 195,0
82;74; 964,750502475
82;74; 1054,445100583
82;74; 937,629310283
82;74; 114,359592881
82;74; 144,0
82;74; 537,377133667
82;74; 419,934972538
82;74; 721,017053405
82;74; 464,714458779
82;74; 169,197607368
82;74; 463,397219935
82;74; 609,311139975
82;74; 1031,284774678
82;74; 548,0
82;74; 127,953488372
82;74; 107,555309735
82;74; 919,0
82;74; 142,459249677
82;74; 115,495495495
82;74; 202,573084471
82;74; 830,309761605
82;74; 1396,941729864
82;74; 105,011382159
82;74; 692,889138759
82;74; 507,367366735
82;74; 646,934506353
82;74; 1083,145706086
82;74; 673,737507129
82;74; 1051,626655435
82;74; 783,208826724
82;74; 842,806012441
82;74; 920,905461193
82;74; 744,722495174
82;74; 843,222455502
82;74; 550,325426959
82;74; 469,124718992
82;74; 130,07204611
82;74; 371,741561077
82;74; 62,337662338
82;74; 139,763716558
82;74; 186,918141593
82;74; 676,0
82;74; 265,320435308
82;74; 70,0
82;74; 70,330188679
82;74; 99,096638655
82;74; 531,335772608
82;74; 113,34198483
82;74; 60,404761905
82;74; 105,741847826
82;74; 79,0
82;74; 839,196615141
82;74; 459,507608099
82;74; 352,14027608
82;74; 165,723658041
82;74; 200,775269872
82;74; 313,620448117
82;74; 132,0
82;74; 621,933551568
82;74; 483,315658692
82;74; 526,779680114
82;74; 59,342465753
82;74; 77,960526316
82;74; 163,944979367
82;74; 614,361679882
82;74; 183,092537313
82;74; 667,582810076
82;74; 344,0
82;74; 65,368700265
82;74; 144,658606238
82;74; 144,45376414
11;75; 87,314569178
11;75; 62,066987082
11;75; 17,31493075
11;75; 0,958770898
11;75; 0,0
11;75; 0,0
11;75; 287,389891737
11;75; 147,94652007
11;75; 247,127924178
11;75; 257,136124493
11;75; 0,0
11;75; 111,467479901
11;75; 364,927441687
11;75; 0,0
11;75; 54,277021215
11;75; 132,094725511
11;75; 198,398377345
11;75; 158,059932454
11;75; 64,420854859
11;75; 25,915015256
11;75; 110,935883856
11;75; 175,021174743
11;75; 213,565846167
11;75; 233,471822634
11;75; 223,951912156
11;75; 74,225799634
11;75; 339,132195965
11;75; 192,462419222
11;75; 374,03568408
11;75; 282,2219915
11;75; 339,561653138
11;75; 199,834118652
11;75; 227,461888222
11;75; 166,130264609
11;75; 310,143211995
11;75; 315,245872238
11;75; 370,079810652
11;75; 246,797083416
11;75; 249,267043892
11;75; 190,602631666
11;75; 172,224731898
11;75; 165,500986996
11;75; 194,226868706
11;75; 240,587120041
11;75; 220,247461097
11;75; 174,422775785
11;75; 327,962267528
11;75; 268,98733993
11;75; 183,640403141
11;75; 154,972838191
11;75; 186,275669639
11;75; 33,409360614
11;75; 0,0
11;75; 0,0
11;75; 475,475268932
11;75; 174,562896955
11;75; 190,019992275
11;75; 153,411968231
11;75; 0,0
11;75; 367,203412438
11;75; 133,775218494
11;75; 168,108186564
11;75; 184,879971812
11;75; 0,0
11;75; 0,0
11;75; 200,851733757
11;75; 91,556884331
11;75; 11,450792661
11;75; 0,0
11;75; 185,312559514
11;75; 48,178973807
11;75; 194,163799807
11;75; 266,97352048
11;75; 224,272965287
11;75; 9,000046054
11;75; 6,000030703
11;75; 98,732211112
11;75; 301,502257989
11;75; 176,167702468
11;75; 251,852743177
11;75; 334,016527703
11;75; 246,397045526
11;75; 170,8783955
11;75; 170,92633474
11;75; 0,0
11;75; 0,0
11;75; 187,767517211
11;75; 104,73367397
11;75; 226,458227864
11;75; 105,702464161
11;75; 164,630183739
11;75; 261,116431784
11;75; 140,033814765
11;75; 187,227054637
11;75; 173,868467697
11;75; 101,762601781
11;75; 133,069970434
11;75; 266,971278567
11;75; 29,618323326
11;75; 0,0
11;75; 175,163835158
11;75; 175,382189266
11;75; 222,7783199
11;75; 0,0
11;75; 178,643208735
11;75; 103,954068873
11;75; 174,560535285
11;75; 248,312522594
11;75; 10,657045254
11;75; 132,527546898
11;75; 140,032755482
11;75; 199,775519138
11;75; 136,29726249
11;75; 175,768659737
11;75; 155,927535693
11;75; 123,910113882
11;75; 242,548968781
11;75; 204,379935418
11;75; 181,78765348
11;75; 148,249519982
11;75; 192,566483804
11;75; 350,932919439
